Reporter,Year,Partner,Product categories,Indicator Type,Indicator,Indicator Value
Paraguay,2018,...,...,Development,GDP (current US$ Mil),40496.95378
Paraguay,2018,...,...,Tariff,No. Of Tariff Agreement,48
Paraguay,2018,...,...,Import,No. Of Import partners,155
Paraguay,2018,...,...,Import,No. Of Import products,3746
Paraguay,2018,...,...,Export,No. Of Export partners,129
Paraguay,2018,...,...,Export,No. Of Export products,1473
Paraguay,2018,...,...,Others,Population,6956071
Paraguay,2018,...,...,Others,Ease of Doing Business Rank,108
Paraguay,2018,...,...,Others,Trading Across Borders Rank,120
Paraguay,2016,...,...,Others,LPI Rank,101
Paraguay,2016,...,...,Others,LPI Score,2.561337
Paraguay,2014,...,...,Others,No Of NTM Affected Products (HS 6 Digit),1727
Paraguay,2014,...,...,Others,No Of NTM Measures,35
Paraguay,2009,...,...,Others,Overall Trade Restrictiveness Index -  Applied Tariff,0.0944392
Paraguay,2009,...,...,Others,Overall Trade Restrictiveness Index - MFN Tariff,0.1261258
Paraguay,,...,...,Others,Services Trade Restrictions Index - Over All,15.9
Paraguay,2018,Brazil,All Products,Export,Partner share(%)-Top 5 Export Partner,31.0635
Paraguay,2018,Argentina,All Products,Export,Partner share(%)-Top 5 Export Partner,24.202
Paraguay,2018,Russian Federation,All Products,Export,Partner share(%)-Top 5 Export Partner,8.6676
Paraguay,2018,Chile,All Products,Export,Partner share(%)-Top 5 Export Partner,6.9076
Paraguay,2018,India,All Products,Export,Partner share(%)-Top 5 Export Partner,2.7352
Paraguay,2018,China,All Products,Import,Partner share(%)-Top 5 Import Partner,28.2257
Paraguay,2018,Brazil,All Products,Import,Partner share(%)-Top 5 Import Partner,22.3335
Paraguay,2018,Argentina,All Products,Import,Partner share(%)-Top 5 Import Partner,9.9803
Paraguay,2018,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,8.1643
Paraguay,2018,Netherlands,All Products,Import,Partner share(%)-Top 5 Import Partner,3.467
Paraguay,2018,World,Animal,Export,Export Product share(%),13.9819
Paraguay,2018,World,Vegetable,Export,Export Product share(%),37.2651
Paraguay,2018,World,Food Products,Export,Export Product share(%),12.6266
Paraguay,2018,World,Minerals,Export,Export Product share(%),0.028
Paraguay,2018,World,Fuels,Export,Export Product share(%),23.3207
Paraguay,2018,World,Chemicals,Export,Export Product share(%),1.7167
Paraguay,2018,World,Plastic or Rubber,Export,Export Product share(%),1.1895
Paraguay,2018,World,Hides and Skins,Export,Export Product share(%),1.0838
Paraguay,2018,World,Wood,Export,Export Product share(%),1.2022
Paraguay,2018,World,Textiles and Clothing,Export,Export Product share(%),2.1262
Paraguay,2018,World,Footwear,Export,Export Product share(%),0.1538
Paraguay,2018,World,Stone and Glass,Export,Export Product share(%),0.2051
Paraguay,2018,World,Metals,Export,Export Product share(%),1.0797
Paraguay,2018,World,Mach and Elec,Export,Export Product share(%),3.2349
Paraguay,2018,World,Transportation,Export,Export Product share(%),0.3419
Paraguay,2018,World,Miscellaneous,Export,Export Product share(%),0.4438
Paraguay,2018,World,Raw materials,Export,Export Product share(%),45.0073
Paraguay,2018,World,Intermediate goods,Export,Export Product share(%),44.5973
Paraguay,2018,World,Consumer goods,Export,Export Product share(%),9.5111
Paraguay,2018,World,Capital goods,Export,Export Product share(%),0.8844
Paraguay,2018,World,Raw materials,Import,Import Product share(%),2.8616
Paraguay,2018,World,Intermediate goods,Import,Import Product share(%),20.9495
Paraguay,2018,World,Consumer goods,Import,Import Product share(%),46.4137
Paraguay,2018,World,Capital goods,Import,Import Product share(%),29.7695
Paraguay,2018,World,Raw materials,Tariff,Weighted Average (%),0.970937204
Paraguay,2018,World,Intermediate goods,Tariff,Weighted Average (%),3.76217502
Paraguay,2018,World,Consumer goods,Tariff,Weighted Average (%),7.112872756
Paraguay,2018,World,Capital goods,Tariff,Weighted Average (%),3.902619377
Paraguay,2018,World,All Products,Trade Indicator,World Growth (%),3.499290229
Paraguay,2018,World,All Products,Trade Indicator,Country Growth (%),4.292534405
Paraguay,2018,World,All Products,Tariff,Simple Average (%),8.139437548
Paraguay,2018,World,All Products,Tariff,Weighted Average (%),4.975728281
Paraguay,2018,World,All Products,Tariff,Maximum Rate (%),35
Paraguay,2018,World,All Products,Tariff,Duty Free Tariff Lines Share (%),37.60579337
Paraguay,2018,...,...,Trade Indicator,Index of export market penetration,2.035926339
Paraguay,2018,...,...,Trade Indicator,HH Market concentration index,0.134202827
Paraguay,2018,...,...,Development,Trade Balance (% of GDP),1.603323809
Paraguay,2018,...,...,Development,Trade in services (% of GDP),6.059999331
Paraguay,2018,...,...,Development,Trade (% of GDP),70.41510179
Paraguay,2018,...,...,Development,"GNI per capita, Atlas method (current US$)",5670
Occ.Pal.Terr,2018,Israel,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,967.4619113
Occ.Pal.Terr,2018,Jordan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,73.95263972
Occ.Pal.Terr,2018,United Arab Emirates,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,26.41285241
Occ.Pal.Terr,2018,Saudi Arabia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,21.00860197
Occ.Pal.Terr,2018,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,14.53158315
Occ.Pal.Terr,2018,Israel,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,3616.258604
Occ.Pal.Terr,2018,Turkey,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,657.8121968
Occ.Pal.Terr,2018,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,424.9177663
Occ.Pal.Terr,2018,Germany,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,209.3197447
Occ.Pal.Terr,2018,Jordan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,188.6079896
Occ.Pal.Terr,2018,World,Animal,Export,Export(US$ Mil),7.488926396
Occ.Pal.Terr,2018,World,Vegetable,Export,Export(US$ Mil),174.5612218
Occ.Pal.Terr,2018,World,Food Products,Export,Export(US$ Mil),96.90060946
Occ.Pal.Terr,2018,World,Minerals,Export,Export(US$ Mil),36.11512752
Occ.Pal.Terr,2018,World,Fuels,Export,Export(US$ Mil),0.829826962
Occ.Pal.Terr,2018,World,Chemicals,Export,Export(US$ Mil),48.71917288
Occ.Pal.Terr,2018,World,Plastic or Rubber,Export,Export(US$ Mil),102.755856
Occ.Pal.Terr,2018,World,Hides and Skins,Export,Export(US$ Mil),4.377236348
Occ.Pal.Terr,2018,World,Wood,Export,Export(US$ Mil),59.25651262
Occ.Pal.Terr,2018,World,Textiles and Clothing,Export,Export(US$ Mil),15.97778027
Occ.Pal.Terr,2018,World,Footwear,Export,Export(US$ Mil),36.06712308
Occ.Pal.Terr,2018,World,Stone and Glass,Export,Export(US$ Mil),227.0505626
Occ.Pal.Terr,2018,World,Metals,Export,Export(US$ Mil),179.7892537
Occ.Pal.Terr,2018,World,Mach and Elec,Export,Export(US$ Mil),30.24868425
Occ.Pal.Terr,2018,World,Transportation,Export,Export(US$ Mil),10.96987227
Occ.Pal.Terr,2018,World,Miscellaneous,Export,Export(US$ Mil),124.5262835
Occ.Pal.Terr,2018,World,Raw materials,Export,Export(US$ Mil),217.0339724
Occ.Pal.Terr,2018,World,Intermediate goods,Export,Export(US$ Mil),207.7009696
Occ.Pal.Terr,2018,World,Consumer goods,Export,Export(US$ Mil),687.713658
Occ.Pal.Terr,2018,World,Capital goods,Export,Export(US$ Mil),43.18544969
Occ.Pal.Terr,2018,World,Raw materials,Import,Import(US$ Mil),661.1686832
Occ.Pal.Terr,2018,World,Intermediate goods,Import,Import(US$ Mil),1912.747468
Occ.Pal.Terr,2018,World,Consumer goods,Import,Import(US$ Mil),3129.727565
Occ.Pal.Terr,2018,World,Capital goods,Import,Import(US$ Mil),835.7788299
Occ.Pal.Terr,2018,World,All Products,Export,Exports (in US$ Mil),1155.63405
Occ.Pal.Terr,2018,World,All Products,Import,Imports (in US$ Mil),6539.589522
Occ.Pal.Terr,2017,World,All Products,Tariff,Duty Free Imports (US$ Thousand),588512.0418
Occ.Pal.Terr,2018,...,...,Development,Trade Balance (current US$ Mil),-5827.4
Occ.Pal.Terr,2018,...,...,Development,GDP (current US$ Mil),14615.9
Occ.Pal.Terr,2017,...,...,Tariff,No. Of Tariff Agreement,14
Occ.Pal.Terr,2018,...,...,Import,No. Of Import partners,124
Occ.Pal.Terr,2018,...,...,Import,No. Of Import products,3226
Occ.Pal.Terr,2018,...,...,Export,No. Of Export partners,68
Occ.Pal.Terr,2018,...,...,Export,No. Of Export products,1136
Occ.Pal.Terr,2018,...,...,Others,Population,4569087
Occ.Pal.Terr,2018,Israel,All Products,Export,Partner share(%)-Top 5 Export Partner,83.717
Occ.Pal.Terr,2018,Jordan,All Products,Export,Partner share(%)-Top 5 Export Partner,6.3993
Occ.Pal.Terr,2018,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,2.2856
Occ.Pal.Terr,2018,Saudi Arabia,All Products,Export,Partner share(%)-Top 5 Export Partner,1.8179
Occ.Pal.Terr,2018,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,1.2575
Occ.Pal.Terr,2018,Israel,All Products,Import,Partner share(%)-Top 5 Import Partner,55.2979
Occ.Pal.Terr,2018,Turkey,All Products,Import,Partner share(%)-Top 5 Import Partner,10.0589
Occ.Pal.Terr,2018,China,All Products,Import,Partner share(%)-Top 5 Import Partner,6.4976
Occ.Pal.Terr,2018,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,3.2008
Occ.Pal.Terr,2018,Jordan,All Products,Import,Partner share(%)-Top 5 Import Partner,2.8841
Occ.Pal.Terr,2018,World,Animal,Export,Export Product share(%),0.648
Occ.Pal.Terr,2018,World,Vegetable,Export,Export Product share(%),15.1052
Occ.Pal.Terr,2018,World,Food Products,Export,Export Product share(%),8.3851
Occ.Pal.Terr,2018,World,Minerals,Export,Export Product share(%),3.1251
Occ.Pal.Terr,2018,World,Fuels,Export,Export Product share(%),0.0718
Occ.Pal.Terr,2018,World,Chemicals,Export,Export Product share(%),4.2158
Occ.Pal.Terr,2018,World,Plastic or Rubber,Export,Export Product share(%),8.8917
Occ.Pal.Terr,2018,World,Hides and Skins,Export,Export Product share(%),0.3788
Occ.Pal.Terr,2018,World,Wood,Export,Export Product share(%),5.1276
Occ.Pal.Terr,2018,World,Textiles and Clothing,Export,Export Product share(%),1.3826
Occ.Pal.Terr,2018,World,Footwear,Export,Export Product share(%),3.121
Occ.Pal.Terr,2018,World,Stone and Glass,Export,Export Product share(%),19.6473
Occ.Pal.Terr,2018,World,Metals,Export,Export Product share(%),15.5576
Occ.Pal.Terr,2018,World,Mach and Elec,Export,Export Product share(%),2.6175
Occ.Pal.Terr,2018,World,Transportation,Export,Export Product share(%),0.9493
Occ.Pal.Terr,2018,World,Miscellaneous,Export,Export Product share(%),10.7756
Occ.Pal.Terr,2018,World,Raw materials,Export,Export Product share(%),18.7805
Occ.Pal.Terr,2018,World,Intermediate goods,Export,Export Product share(%),17.9729
Occ.Pal.Terr,2018,World,Consumer goods,Export,Export Product share(%),59.5096
Occ.Pal.Terr,2018,World,Capital goods,Export,Export Product share(%),3.7369
Occ.Pal.Terr,2018,World,Raw materials,Import,Import Product share(%),10.1102
Occ.Pal.Terr,2018,World,Intermediate goods,Import,Import Product share(%),29.2487
Occ.Pal.Terr,2018,World,Consumer goods,Import,Import Product share(%),47.8582
Occ.Pal.Terr,2018,World,Capital goods,Import,Import Product share(%),12.7803
Occ.Pal.Terr,2017,World,Raw materials,Tariff,Weighted Average (%),1.693253816
Occ.Pal.Terr,2017,World,Intermediate goods,Tariff,Weighted Average (%),5.073598122
Occ.Pal.Terr,2017,World,Consumer goods,Tariff,Weighted Average (%),2.211436924
Occ.Pal.Terr,2017,World,Capital goods,Tariff,Weighted Average (%),0.966597075
Occ.Pal.Terr,2018,World,All Products,Trade Indicator,World Growth (%),3.499290229
Occ.Pal.Terr,2018,World,All Products,Trade Indicator,Country Growth (%),-1.720737264
Occ.Pal.Terr,2017,World,All Products,Tariff,Simple Average (%),1.857332977
Occ.Pal.Terr,2017,World,All Products,Tariff,Weighted Average (%),2.184395551
Occ.Pal.Terr,2017,World,All Products,Tariff,Maximum Rate (%),212
Occ.Pal.Terr,2017,World,All Products,Tariff,Duty Free Tariff Lines Share (%),86.16056976
Occ.Pal.Terr,2018,...,...,Trade Indicator,Index of export market penetration,1.407258361
Occ.Pal.Terr,2018,...,...,Trade Indicator,HH Market concentration index,0.169724264
Occ.Pal.Terr,2018,...,...,Development,Trade Balance (% of GDP),-39.87027826
Occ.Pal.Terr,2018,...,...,Development,Trade in services (% of GDP),15.31482656
Occ.Pal.Terr,2018,...,...,Development,Trade (% of GDP),79.60098249
Occ.Pal.Terr,2018,...,...,Development,"GNI per capita, Atlas method (current US$)",3710
French Polynesia,2015,Japan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,33.982412
French Polynesia,2015,"Hong Kong, China",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,31.840906
French Polynesia,2015,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,23.496653
French Polynesia,2015,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,18.104577
French Polynesia,2015,Denmark,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,8.251739
French Polynesia,2015,France,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,390.279178
French Polynesia,2015,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,202.05793
French Polynesia,2015,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,159.131519
French Polynesia,2015,Singapore,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,130.500451
French Polynesia,2015,New Zealand,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,115.031606
French Polynesia,2015,World,Animal,Export,Export(US$ Mil),17.79704
French Polynesia,2015,World,Vegetable,Export,Export(US$ Mil),10.348662
French Polynesia,2015,World,Food Products,Export,Export(US$ Mil),7.31899
French Polynesia,2015,World,Minerals,Export,Export(US$ Mil),0.011957
French Polynesia,2015,World,Fuels,Export,Export(US$ Mil),0.006509
French Polynesia,2015,World,Chemicals,Export,Export(US$ Mil),3.778462
French Polynesia,2015,World,Plastic or Rubber,Export,Export(US$ Mil),0.439807
French Polynesia,2015,World,Hides and Skins,Export,Export(US$ Mil),0.069602
French Polynesia,2015,World,Wood,Export,Export(US$ Mil),1.152383
French Polynesia,2015,World,Textiles and Clothing,Export,Export(US$ Mil),0.728182
French Polynesia,2015,World,Footwear,Export,Export(US$ Mil),0.055064
French Polynesia,2015,World,Stone and Glass,Export,Export(US$ Mil),71.9454
French Polynesia,2015,World,Metals,Export,Export(US$ Mil),1.071196
French Polynesia,2015,World,Mach and Elec,Export,Export(US$ Mil),3.50817
French Polynesia,2015,World,Transportation,Export,Export(US$ Mil),10.517754
French Polynesia,2015,World,Miscellaneous,Export,Export(US$ Mil),1.444587
French Polynesia,2015,World,Raw materials,Export,Export(US$ Mil),88.546691
French Polynesia,2015,World,Intermediate goods,Export,Export(US$ Mil),8.968471
French Polynesia,2015,World,Consumer goods,Export,Export(US$ Mil),19.734213
French Polynesia,2015,World,Capital goods,Export,Export(US$ Mil),12.944392
French Polynesia,2015,World,Raw materials,Import,Import(US$ Mil),134.501796
French Polynesia,2015,World,Intermediate goods,Import,Import(US$ Mil),163.320862
French Polynesia,2015,World,Consumer goods,Import,Import(US$ Mil),867.635384
French Polynesia,2015,World,Capital goods,Import,Import(US$ Mil),361.348007
French Polynesia,2015,World,All Products,Export,Exports (in US$ Mil),130.193767
French Polynesia,2015,World,All Products,Import,Imports (in US$ Mil),1526.806046
French Polynesia,2015,World,All Products,Tariff,Duty Free Imports (US$ Thousand),323907.588
French Polynesia,2015,...,...,Tariff,No. Of Tariff Agreement,2
French Polynesia,2015,...,...,Import,No. Of Import partners,162
French Polynesia,2015,...,...,Import,No. Of Import products,3435
French Polynesia,2015,...,...,Export,No. Of Export partners,63
French Polynesia,2015,...,...,Export,No. Of Export products,872
French Polynesia,2018,...,...,Others,Population,277679
French Polynesia,2015,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,26.1014
French Polynesia,2015,"Hong Kong, China",All Products,Export,Partner share(%)-Top 5 Export Partner,24.4566
French Polynesia,2015,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,18.0474
French Polynesia,2015,France,All Products,Export,Partner share(%)-Top 5 Export Partner,13.9059
French Polynesia,2015,Denmark,All Products,Export,Partner share(%)-Top 5 Export Partner,6.338
French Polynesia,2015,France,All Products,Import,Partner share(%)-Top 5 Import Partner,25.5618
French Polynesia,2015,China,All Products,Import,Partner share(%)-Top 5 Import Partner,13.234
French Polynesia,2015,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,10.4225
French Polynesia,2015,Singapore,All Products,Import,Partner share(%)-Top 5 Import Partner,8.5473
French Polynesia,2015,New Zealand,All Products,Import,Partner share(%)-Top 5 Import Partner,7.5341
French Polynesia,2015,World,Animal,Export,Export Product share(%),13.6697
French Polynesia,2015,World,Vegetable,Export,Export Product share(%),7.9487
French Polynesia,2015,World,Food Products,Export,Export Product share(%),5.6216
French Polynesia,2015,World,Minerals,Export,Export Product share(%),0.0092
French Polynesia,2015,World,Fuels,Export,Export Product share(%),0.005
French Polynesia,2015,World,Chemicals,Export,Export Product share(%),2.9022
French Polynesia,2015,World,Plastic or Rubber,Export,Export Product share(%),0.3378
French Polynesia,2015,World,Hides and Skins,Export,Export Product share(%),0.0535
French Polynesia,2015,World,Wood,Export,Export Product share(%),0.8851
French Polynesia,2015,World,Textiles and Clothing,Export,Export Product share(%),0.5593
French Polynesia,2015,World,Footwear,Export,Export Product share(%),0.0423
French Polynesia,2015,World,Stone and Glass,Export,Export Product share(%),55.2602
French Polynesia,2015,World,Metals,Export,Export Product share(%),0.8228
French Polynesia,2015,World,Mach and Elec,Export,Export Product share(%),2.6946
French Polynesia,2015,World,Transportation,Export,Export Product share(%),8.0785
French Polynesia,2015,World,Miscellaneous,Export,Export Product share(%),1.1096
French Polynesia,2015,World,Raw materials,Export,Export Product share(%),68.0115
French Polynesia,2015,World,Intermediate goods,Export,Export Product share(%),6.8886
French Polynesia,2015,World,Consumer goods,Export,Export Product share(%),15.1576
French Polynesia,2015,World,Capital goods,Export,Export Product share(%),9.9424
French Polynesia,2015,World,Raw materials,Import,Import Product share(%),8.8094
French Polynesia,2015,World,Intermediate goods,Import,Import Product share(%),10.6969
French Polynesia,2015,World,Consumer goods,Import,Import Product share(%),56.8268
French Polynesia,2015,World,Capital goods,Import,Import Product share(%),23.6669
French Polynesia,2015,World,Raw materials,Tariff,Weighted Average (%),1.706469388
French Polynesia,2015,World,Intermediate goods,Tariff,Weighted Average (%),4.91820545
French Polynesia,2015,World,Consumer goods,Tariff,Weighted Average (%),5.366717308
French Polynesia,2015,World,Capital goods,Tariff,Weighted Average (%),5.401737401
French Polynesia,2015,World,All Products,Trade Indicator,World Growth (%),-6.614435189
French Polynesia,2015,World,All Products,Trade Indicator,Country Growth (%),0.48826374
French Polynesia,2015,World,All Products,Tariff,Simple Average (%),7.527184287
French Polynesia,2015,World,All Products,Tariff,Weighted Average (%),5.083129378
French Polynesia,2015,World,All Products,Tariff,Maximum Rate (%),15
French Polynesia,2015,World,All Products,Tariff,Duty Free Tariff Lines Share (%),7.30675388
French Polynesia,2015,...,...,Trade Indicator,Index of export market penetration,1.418910802
French Polynesia,2015,...,...,Trade Indicator,HH Market concentration index,0.242995021
Qatar,2018,"Korea, Rep.",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,11634.80854
Qatar,2018,Japan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,9571.218166
Qatar,2018,China,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,8959.942081
Qatar,2018,India,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,6429.107947
Qatar,2018,Singapore,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,4985.714488
Qatar,2018,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,6118.000805
Qatar,2018,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,3851.056776
Qatar,2018,India,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,1935.833678
Qatar,2018,Germany,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,1909.009108
Qatar,2018,United Kingdom,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,1761.935291
Qatar,2018,World,Animal,Export,Export(US$ Mil),45.17934043
Qatar,2018,World,Vegetable,Export,Export(US$ Mil),31.40856392
Qatar,2018,World,Food Products,Export,Export(US$ Mil),29.1373786
Qatar,2018,World,Minerals,Export,Export(US$ Mil),259.3199235
Qatar,2018,World,Fuels,Export,Export(US$ Mil),59078.65892
Qatar,2018,World,Chemicals,Export,Export(US$ Mil),4691.767314
Qatar,2018,World,Plastic or Rubber,Export,Export(US$ Mil),2137.712765
Qatar,2018,World,Hides and Skins,Export,Export(US$ Mil),19.95367668
Qatar,2018,World,Wood,Export,Export(US$ Mil),72.78001366
Qatar,2018,World,Textiles and Clothing,Export,Export(US$ Mil),54.93964156
Qatar,2018,World,Footwear,Export,Export(US$ Mil),14.7736918
Qatar,2018,World,Stone and Glass,Export,Export(US$ Mil),178.4751331
Qatar,2018,World,Metals,Export,Export(US$ Mil),2904.102744
Qatar,2018,World,Mach and Elec,Export,Export(US$ Mil),868.2664776
Qatar,2018,World,Transportation,Export,Export(US$ Mil),2808.797353
Qatar,2018,World,Miscellaneous,Export,Export(US$ Mil),789.9256957
Qatar,2018,World,Raw materials,Export,Export(US$ Mil),10970.92237
Qatar,2018,World,Intermediate goods,Export,Export(US$ Mil),615.9688736
Qatar,2018,World,Consumer goods,Export,Export(US$ Mil),6319.876387
Qatar,2018,World,Capital goods,Export,Export(US$ Mil),623.5547332
Qatar,2018,World,Raw materials,Import,Import(US$ Mil),2747.203138
Qatar,2018,World,Intermediate goods,Import,Import(US$ Mil),6333.145137
Qatar,2018,World,Consumer goods,Import,Import(US$ Mil),10176.27148
Qatar,2018,World,Capital goods,Import,Import(US$ Mil),10800.27637
Qatar,2018,World,All Products,Export,Exports (in US$ Mil),73985.19863
Qatar,2018,World,All Products,Import,Imports (in US$ Mil),31696.08796
Qatar,2018,World,All Products,Tariff,Duty Free Imports (US$ Thousand),7932100.782
Qatar,2018,...,...,Development,Trade Balance (current US$ Mil),36750
Qatar,2018,...,...,Development,GDP (current US$ Mil),191362.0879
Qatar,2018,...,...,Tariff,No. Of Tariff Agreement,5
Qatar,2018,...,...,Import,No. Of Import partners,139
Qatar,2018,...,...,Import,No. Of Import products,3556
Qatar,2018,...,...,Export,No. Of Export partners,152
Qatar,2018,...,...,Export,No. Of Export products,83
Qatar,2018,...,...,Others,Population,2781677
Qatar,2018,...,...,Others,Ease of Doing Business Rank,83
Qatar,2018,...,...,Others,Trading Across Borders Rank,90
Qatar,2016,...,...,Others,LPI Rank,30
Qatar,2016,...,...,Others,LPI Score,3.599232
Qatar,2009,...,...,Others,Overall Trade Restrictiveness Index -  Applied Tariff,0.0388586
Qatar,2009,...,...,Others,Overall Trade Restrictiveness Index - MFN Tariff,0.0469342
Qatar,,...,...,Others,Services Trade Restrictions Index - Over All,60.1
Qatar,2018,"Korea, Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,15.7259
Qatar,2018,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,12.9367
Qatar,2018,China,All Products,Export,Partner share(%)-Top 5 Export Partner,12.1105
Qatar,2018,India,All Products,Export,Partner share(%)-Top 5 Export Partner,8.6897
Qatar,2018,Singapore,All Products,Export,Partner share(%)-Top 5 Export Partner,6.7388
Qatar,2018,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,19.3021
Qatar,2018,China,All Products,Import,Partner share(%)-Top 5 Import Partner,12.1499
Qatar,2018,India,All Products,Import,Partner share(%)-Top 5 Import Partner,6.1075
Qatar,2018,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,6.0229
Qatar,2018,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,5.5588
Qatar,2018,World,Animal,Export,Export Product share(%),0.0611
Qatar,2018,World,Vegetable,Export,Export Product share(%),0.0425
Qatar,2018,World,Food Products,Export,Export Product share(%),0.0394
Qatar,2018,World,Minerals,Export,Export Product share(%),0.3505
Qatar,2018,World,Fuels,Export,Export Product share(%),79.852
Qatar,2018,World,Chemicals,Export,Export Product share(%),6.3415
Qatar,2018,World,Plastic or Rubber,Export,Export Product share(%),2.8894
Qatar,2018,World,Hides and Skins,Export,Export Product share(%),0.027
Qatar,2018,World,Wood,Export,Export Product share(%),0.0984
Qatar,2018,World,Textiles and Clothing,Export,Export Product share(%),0.0743
Qatar,2018,World,Footwear,Export,Export Product share(%),0.02
Qatar,2018,World,Stone and Glass,Export,Export Product share(%),0.2412
Qatar,2018,World,Metals,Export,Export Product share(%),3.9252
Qatar,2018,World,Mach and Elec,Export,Export Product share(%),1.1736
Qatar,2018,World,Transportation,Export,Export Product share(%),3.7964
Qatar,2018,World,Miscellaneous,Export,Export Product share(%),1.0677
Qatar,2018,World,Raw materials,Export,Export Product share(%),14.8285
Qatar,2018,World,Intermediate goods,Export,Export Product share(%),0.8326
Qatar,2018,World,Consumer goods,Export,Export Product share(%),8.5421
Qatar,2018,World,Capital goods,Export,Export Product share(%),0.8428
Qatar,2018,World,Raw materials,Import,Import Product share(%),8.6673
Qatar,2018,World,Intermediate goods,Import,Import Product share(%),19.9808
Qatar,2018,World,Consumer goods,Import,Import Product share(%),32.1058
Qatar,2018,World,Capital goods,Import,Import Product share(%),34.0745
Qatar,2018,World,Raw materials,Tariff,Weighted Average (%),2.674340622
Qatar,2018,World,Intermediate goods,Tariff,Weighted Average (%),3.904126591
Qatar,2018,World,Consumer goods,Tariff,Weighted Average (%),5.057325458
Qatar,2018,World,Capital goods,Tariff,Weighted Average (%),2.63221059
Qatar,2018,World,All Products,Trade Indicator,World Growth (%),3.499290229
Qatar,2018,World,All Products,Trade Indicator,Country Growth (%),15.62649959
Qatar,2018,World,All Products,Tariff,Simple Average (%),3.978139771
Qatar,2018,World,All Products,Tariff,Weighted Average (%),3.676998419
Qatar,2018,World,All Products,Tariff,Maximum Rate (%),230.5735931
Qatar,2018,World,All Products,Tariff,Duty Free Tariff Lines Share (%),23.47761813
Qatar,2018,...,...,Trade Indicator,Index of export market penetration,2.899958878
Qatar,2018,...,...,Trade Indicator,HH Market concentration index,0.103353909
Qatar,2018,...,...,Development,Trade Balance (% of GDP),19.20443093
Qatar,2018,...,...,Development,Trade in services (% of GDP),26.53418667
Qatar,2018,...,...,Development,Trade (% of GDP),87.98606864
Qatar,2018,...,...,Development,"GNI per capita, Atlas method (current US$)",61150
Reunion,1995,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,148.918624
Reunion,1995,Japan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,12.731058
Reunion,1995,Belgium-Luxembourg,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,10.380171
Reunion,1995,Comoros,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,9.851343
Reunion,1995,Madagascar,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,6.639726
Reunion,1995,France,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,1797.966848
Reunion,1995,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,95.594288
Reunion,1995,Bahrain,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,83.79172
Reunion,1995,Germany,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,75.969256
